BUG_ID,STATUS,BUG_REPORTER,PROJECT,COMPONENT,VERSION,HW,OS,PRIORITY,SEVERITY,ASSIGNEE,CHG_ASSIGNEE
207119,closed:fixed,xiaodanwang,birt,data,2.2,pc,windows xp,P3,normal,linzhu,1
207120,verified:fixed,frankzhang,birt,report,uns,pc,windows xp,P3,normal,xingjiehe,0
207124,new:---,linzhu,birt,data,2.2,pc,windows xp,P3,normal,mingxiawu,1
207125,resolved:wontfix,xiaodanwang,birt,reportdesigner,2.2,pc,windows xp,P3,normal,birtreportdesigner,0
207127,closed:fixed,xiaodanwang,birt,reportdesigner,2.2,pc,windows xp,P3,normal,chenchao,1
207129,resolved:wontfix,liwenchen,birt,reportviewer,2.2,pc,windows server 2003,P3,major,jerrycheng,1
207130,new:---,liwenchen,birt,reportdesigner,2.3,pc,windows xp,P3,minor,birtreportdesigner,0
207131,closed:fixed,xiaodanwang,birt,reportdesigner,2.2,pc,windows xp,P3,enhancement,zhongboli,1
207141,closed:fixed,wenlin,birt,reportengine,2.3,pc,windows xp,P3,normal,yuchen,1
207159,new:---,jkmisingname,birt,reportengine,uns,pc,windows xp,P3,enhancement,birtreportengineinbox,0
207166,resolved:wontfix,mehmetfehmi,birt,reportengine,2.2,pc,windows xp,P3,normal,liangyu,1
207184,resolved:fixed,raishad,birt,reportviewer,2.2,pc,windows xp,P3,critical,jerrycheng,1
207195,resolved:duplicate,scottrosenbaum,birt,reportdesigner,2.2,pc,windows 2000,P3,normal,birtreportdesigner,0
207201,resolved:fixed,rahulbhardwaj,birt,reportengine,2.2,pc,windows xp,P3,blocker,weiyan,1
207210,new:---,frederickchew,birt,reportengine,2.2,pc,windows xp,P3,enhancement,weiyan,1
207237,resolved:worksforme,rimakanguri,birt,reportdesigner,2.2,pc,windows 2000,P3,normal,yuejiechen,1
207250,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,normal,jerrycheng,1
207258,resolved:fixed,weiwang,birt,reportengine,2.3,pc,windows xp,P3,normal,weiwang,1
207261,closed:worksforme,xiaodanwang,birt,report,2.2,pc,windows xp,P3,normal,ricklu,1
207265,resolved:fixed,anttikaranta,birt,reportengine,2.2,pc,windows xp,P3,normal,yuchen,1
207267,resolved:duplicate,davidmichonneau,birt,chart,2.2,all,all,P3,major,hengli,1
207268,resolved:fixed,yulinwang,birt,chart,2.2,pc,windows xp,P1,enhancement,yulinwang,0
207270,closed:fixed,yulinwang,birt,chart,2.2,pc,windows xp,P1,enhancement,yulinwang,0
207272,resolved:fixed,davidmichonneau,birt,chart,2.2,all,all,P3,normal,davidmichonneau,1
207276,closed:fixed,wenlin,birt,chart,2.2,pc,windows xp,P3,normal,yulinwang,1
207278,closed:fixed,xiaodanwang,birt,reportengine,2.2,pc,windows xp,P3,normal,junouyang,1
207285,new:---,anttikaranta,birt,reportengine,2.2,pc,windows xp,P3,enhancement,birtreportengineinbox,0
207287,resolved:fixed,carstenwolters,birt,data,2.2,pc,windows xp,P3,normal,wenjietu,1
207348,resolved:fixed,erlich,birt,reportviewer,2.2,pc,windows xp,P3,enhancement,birtreportviewer,1
207354,resolved:fixed,garyxue,birt,reportdesigner,2.2,pc,windows 2000,P3,minor,chenchao,1
207385,resolved:fixed,krishnavenkatraman,birt,reportengine,2.2,pc,windows xp,P3,normal,birtreportengineinbox,1
207392,closed:fixed,xiaoyinggu,birt,build,2.3,pc,windows xp,P3,normal,jasonweathersby,1
207395,closed:fixed,wenlin,birt,chart,2.3,pc,windows xp,P3,normal,hengli,1
207399,resolved:wontfix,liwenchen,birt,reportengine,2.2,pc,windows xp,P3,normal,ianliu,1
207400,closed:fixed,liwenchen,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
207402,closed:fixed,liwenchen,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
207405,resolved:worksforme,milankohut,birt,dataaccess,2.2,power pc,other,P3,blocker,linzhu,1
207462,resolved:duplicate,krishnavenkatraman,birt,chart,2.2,pc,windows xp,P3,enhancement,yiwang,1
207478,closed:worksforme,scottrosenbaum,birt,reportdesigner,2.2,pc,windows 2000,P3,enhancement,zhiqiangqian,1
207481,resolved:fixed,jasonweathersby,birt,reportdesigner,2.2,pc,windows xp,P3,normal,zhiqiangqian,1
207529,resolved:wontfix,krishnavenkatraman,birt,reportengine,2.2,pc,windows xp,P3,normal,junouyang,1
207538,closed:fixed,xiaodanwang,birt,chart,2.3,pc,windows xp,P3,normal,yiwang,1
207541,closed:fixed,xiaodanwang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,yuejiechen,1
207545,closed:fixed,sissizhu,birt,build,uns,pc,windows xp,P3,normal,xiaoyinggu,1
207546,closed:worksforme,xiaodanwang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,birtreportdesigner,0
207548,resolved:fixed,klaasjantukker,birt,data,2.2,pc,windows xp,P3,major,xiaofengzhang,1
207556,new:---,sissizhu,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
207561,closed:fixed,sissizhu,birt,data,uns,pc,windows xp,P3,normal,xiaoxiaowu,1
207564,resolved:fixed,sasidharan,birt,data,uns,pc,windows xp,P3,enhancement,wenjietu,1
207568,verified:fixed,virgilgreen,birt,reportdesigner,2.2,pc,windows xp,P3,normal,dazhenggao,1
207611,resolved:fixed,scottrosenbaum,birt,build,2.2,pc,windows 2000,P3,normal,birtbuild,1
207642,resolved:fixed,garyxue,birt,reportdesigner,2.2,pc,windows 2000,P3,normal,chenchao,1
207724,new:---,anttikaranta,birt,reportengine,2.2,pc,windows xp,P3,enhancement,birtreportengineinbox,0
207725,resolved:wontfix,liwenchen,birt,reportdesigner,2.2,pc,windows xp,P3,minor,birtreportdesigner,0
207727,closed:duplicate,ysun,birt,reportdesigner,2.2,pc,windows xp,P3,major,birtreportdesigner,0
207728,closed:fixed,xiaodanwang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,chenchao,1
207729,closed:fixed,liwenchen,birt,reportengine,2.2,pc,windows xp,P3,normal,liangyu,1
207730,closed:duplicate,liwenchen,birt,reportengine,2.2,pc,windows xp,P3,major,liangyu,1
207731,closed:fixed,xiaodanwang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,yuejiechen,1
207733,closed:fixed,liwenchen,birt,reportdesigner,2.2,pc,windows xp,P3,major,yuejiechen,1
207736,new:---,zhiqiangqian,birt,data,2.3,all,all,P4,enhancement,mingxiawu,1
207737,closed:worksforme,xiaodanwang,birt,reportdesigner,2.2,pc,windows xp,P3,normal,birtreportdesigner,0
207738,new:---,zhiqiangqian,birt,data,2.3,all,all,P3,enhancement,mingxiawu,1
207791,resolved:fixed,enricomilanese,birt,reportengine,2.2,pc,windows vista,P3,normal,ianliu,1
207825,resolved:fixed,klaasjantukker,birt,reportdesigner,2.2,pc,windows xp,P3,enhancement,zhiqiangqian,1
207866,resolved:fixed,chengyeelin,birt,reportdesigner,2.2,sun,solaris,P3,normal,yuejiechen,1
207886,closed:fixed,tianlizhang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,chenchao,1
207887,new:---,tianlizhang,birt,data,2.3,pc,windows xp,P3,enhancement,mingxiawu,1
207888,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,xiaoxiaowu,1
207889,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,major,xiaoxiaowu,1
207891,closed:wontfix,tianlizhang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,aashimagoel,1
207892,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,xiaoxiaowu,1
207895,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,major,linzhu,1
207897,closed:fixed,wenlin,birt,reportengine,2.2,pc,windows xp,P3,normal,gangliu,1
207900,closed:fixed,tianlizhang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
207902,closed:fixed,liwenchen,birt,reportdesigner,2.3,pc,windows xp,P3,major,chenchao,1
207903,closed:fixed,liwenchen,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
207905,resolved:wontfix,eric,birt,data,2.2,pc,windows xp,P3,minor,birtdatainbox,1
207906,resolved:fixed,eric,birt,data,2.2,pc,windows xp,P3,normal,xiaoxiaowu,1
207907,closed:fixed,liwenchen,birt,report,2.3,pc,windows xp,P3,normal,ricklu,1
207908,closed:duplicate,wenlin,birt,chart,2.2,pc,windows xp,P3,normal,birtchartinbox,1
207930,closed:fixed,wenlin,birt,testsuite,2.3,pc,windows xp,P3,normal,xiangli,1
208043,resolved:wontfix,nicolasgriso,birt,dataaccess,2.2,pc,windows xp,P3,normal,xingjiehe,1
208051,verified:fixed,aashimagoel,birt,reportdesigner,2.2,pc,windows xp,P3,normal,yuejiechen,1
208077,resolved:worksforme,robrmisingname,birt,reportviewer,2.2,other,other,P3,major,jerrycheng,1
208118,resolved:duplicate,krishnavenkatraman,birt,reportdesigner,2.2,pc,windows xp,P3,normal,rimakanguri,1
208168,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,wenjietu,1
208174,resolved:not_eclipse,tavishfraser,birt,reportengine,2.2,pc,windows xp,P3,normal,weiyan,1
208183,new:---,manminyan,birt,report,2.2,pc,linux,P3,normal,birtreportinbox,0
208187,resolved:fixed,hengli,birt,chart,2.3,all,windows xp,P3,enhancement,hengli,1
208190,closed:fixed,sissizhu,birt,reportengine,uns,pc,windows xp,P3,normal,ianliu,1
208193,closed:duplicate,sissizhu,birt,reportengine,uns,pc,windows xp,P3,normal,birtreportengineinbox,0
208194,closed:fixed,xiaodanwang,birt,reportengine,2.3,pc,windows xp,P3,normal,gangliu,1
208195,closed:fixed,tianlizhang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
208196,resolved:fixed,allanchandler,birt,reportviewer,2.2,pc,windows xp,P3,normal,jerrycheng,1
208201,closed:fixed,liwenchen,birt,reportengine,2.2,pc,windows xp,P3,normal,liangyu,1
208207,new:---,peterrobinson,birt,data,uns,all,all,P4,enhancement,mingxiawu,1
208210,new:---,peterrobinson,birt,data,uns,all,all,P4,enhancement,mingxiawu,1
208338,resolved:duplicate,diana.peh,birt,reportdesigner,2.2,pc,windows xp,P3,major,birtreportdesigner,0
208344,closed:wontfix,maggieshen,birt,reportengine,2.2,pc,linux,P3,normal,birtreportengineinbox,0
208346,closed:fixed,maggieshen,birt,reportengine,2.2,pc,linux,P3,normal,junouyang,1
208349,closed:wontfix,maggieshen,birt,reportengine,2.2,pc,windows xp,P3,normal,birtreportengineinbox,0
208350,closed:duplicate,tianlizhang,birt,reportengine,2.3,pc,windows xp,P3,critical,junouyang,1
208352,resolved:fixed,zhiqiangqian,birt,reportengine,2.3,all,all,P3,normal,haojunchu,1
208355,closed:duplicate,ysun,birt,reportengine,2.2,pc,windows xp,P3,normal,gangliu,1
208359,closed:fixed,xiaodanwang,birt,reportengine,2.2,pc,windows xp,P3,normal,ianliu,1
208362,resolved:wontfix,xiaodanwang,birt,reportengine,2.2,pc,windows xp,P3,normal,birtreportengineinbox,0
208365,closed:fixed,xiaodanwang,birt,reportengine,2.2,pc,windows xp,P3,normal,ianliu,1
208366,closed:fixed,xiaodanwang,birt,reportengine,2.2,pc,windows xp,P3,normal,ianliu,1
208369,resolved:fixed,hengli,birt,chart,2.3,pc,windows xp,P3,enhancement,hengli,1
208370,resolved:fixed,linzhu,birt,data,2.2,pc,windows xp,P3,normal,wenjietu,0
208371,resolved:fixed,hengli,birt,chart,2.3,pc,windows xp,P3,enhancement,hengli,1
208373,resolved:fixed,yulinwang,birt,chart,2.2,pc,windows xp,P3,enhancement,yulinwang,1
208375,closed:fixed,xiaodanwang,birt,report,2.2,pc,windows xp,P3,normal,ricklu,1
208376,resolved:duplicate,rita,birt,reportviewer,2.2,all,windows xp,P3,normal,birtreportviewer,1
208409,resolved:fixed,davidmichonneau,birt,chart,2.2,all,all,P1,enhancement,hengli,0
208412,resolved:fixed,davidmichonneau,birt,chart,2.2,all,all,P1,enhancement,hengli,0
208415,resolved:fixed,davidmichonneau,birt,chart,2.2,all,all,P2,enhancement,yulinwang,1
208419,resolved:fixed,larsnyström,birt,reportengine,2.2,pc,windows xp,P3,normal,weiwang,1
208449,resolved:fixed,davidmichonneau,birt,chart,2.2,all,all,P1,enhancement,yulinwang,0
208477,new:---,tavishfraser,birt,reportviewer,2.3,pc,windows xp,P3,enhancement,zhiqiangqian,1
208499,closed:invalid,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,linzhu,1
208501,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,wenjietu,1
208502,closed:fixed,wenlin,birt,reportengine,2.2,pc,windows xp,P3,normal,gangliu,1
208506,closed:fixed,tianlizhang,birt,reportdesigner,2.3,pc,windows xp,P3,critical,chenchao,1
208510,resolved:fixed,mingxiawu,birt,report,2.2,pc,windows xp,P3,normal,ricklu,1
208511,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,mingxiawu,1
208512,resolved:fixed,wuyu,birt,data,uns,pc,windows xp,P3,normal,lindachan,1
208514,closed:fixed,maggieshen,birt,reportengine,2.3,pc,linux,P3,normal,yuchen,1
208515,closed:fixed,maggieshen,birt,reportengine,2.2,pc,linux,P3,normal,junouyang,1
208521,resolved:duplicate,suelee,birt,reportdesigner,2.2,pc,windows xp,P3,normal,birtreportdesigner,0
208552,resolved:fixed,dmitry,birt,reportengine,2.2,power pc,aix motif,P3,critical,weiyan,1
208714,closed:worksforme,tianlizhang,birt,reportviewer,2.3,pc,windows xp,P3,major,vincentpetry,1
208717,closed:duplicate,xiaodanwang,birt,reportengine,2.2,pc,windows xp,P3,normal,gangliu,1
208718,closed:fixed,xiaodanwang,birt,reportviewer,2.2,pc,windows xp,P3,normal,jerrycheng,1
208727,closed:fixed,xiaodanwang,birt,reportengine,2.2,pc,windows xp,P3,normal,ianliu,1
208730,closed:worksforme,ysun,birt,reportdesigner,2.2,pc,windows xp,P3,normal,birtreportdesigner,0
208732,closed:fixed,liwenchen,birt,reportengine,2.3,pc,windows xp,P3,normal,yinhuang,1
208734,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,normal,jerrycheng,1
208735,closed:fixed,tianlizhang,birt,chart,2.3,pc,windows xp,P3,normal,xingshengzhu,1
208745,resolved:fixed,davidmichonneau,birt,reportengine,2.2,all,all,P3,enhancement,weiwang,1
208815,resolved:fixed,krishnavenkatraman,birt,reportdesigner,2.2,pc,windows xp,P2,normal,chenchao,1
208817,resolved:wontfix,krishnavenkatraman,birt,reportdesigner,2.2,pc,windows xp,P3,normal,aashimagoel,1
208822,resolved:fixed,garyxue,birt,reportengine,2.2,pc,windows 2000,P3,normal,haojunchu,1
208840,closed:fixed,tianlizhang,birt,reportdesigner,2.3,pc,windows xp,P3,major,frankzhang,1
208842,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,xiaoxiaowu,1
208843,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,xiaoxiaowu,1
208845,closed:fixed,tianlizhang,birt,report,2.3,pc,windows xp,P3,major,ricklu,1
208847,closed:fixed,liwenchen,birt,reportdesigner,2.3,pc,windows xp,P3,major,frankzhang,1
208848,closed:fixed,wilmawang,birt,reportengine,2.2,pc,windows xp,P3,normal,yuchen,1
208850,resolved:fixed,samanthachan,birt,reportdesigner,2.3,pc,windows xp,P3,normal,yuejiechen,1
208853,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,major,jerrycheng,1
208854,closed:fixed,xiaodanwang,birt,data,2.2,pc,windows xp,P3,normal,xiaoxiaowu,1
208860,closed:duplicate,xiaodanwang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
208863,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,enhancement,jerrycheng,1
208872,resolved:fixed,davidmichonneau,birt,reportdesigner,2.2,all,all,P3,enhancement,zhiqiangqian,0
208886,resolved:worksforme,luomisingname,birt,reportviewer,2.2,pc,windows xp,P3,normal,jerrycheng,1
208898,resolved:fixed,davidmichonneau,birt,reportdesigner,2.2,all,all,P3,enhancement,zhongboli,1
208899,resolved:wontfix,andreaskirsch,birt,reportviewer,uns,pc,windows xp,P3,enhancement,wenbinhe,1
208917,resolved:invalid,eric,birt,reportdesigner,2.2,pc,windows xp,P3,major,birtreportdesigner,0
208927,resolved:fixed,adriancioclei,birt,data,2.2,pc,windows xp,P3,normal,xiaoxiaowu,1
208929,resolved:fixed,carolehargrave,birt,reportengine,2.2,pc,windows 2000,P3,normal,weiyan,1
208973,closed:fixed,xiaodanwang,birt,reportdesigner,2.3,pc,windows xp,P3,critical,frankzhang,1
208980,closed:invalid,xiaodanwang,birt,data,2.3,pc,windows xp,P3,normal,birtdatainbox,0
208983,closed:invalid,sissizhu,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
209102,resolved:fixed,rimakanguri,birt,reportdesigner,2.2,pc,windows 2000,P3,normal,yuejiechen,1
209106,resolved:fixed,rimakanguri,birt,report,2.2,pc,windows 2000,P3,normal,xuelanli,1
209118,closed:fixed,tianlizhang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
209119,resolved:fixed,zhiqiangqian,birt,reportviewer,2.3,all,all,P3,normal,jerrycheng,1
209120,closed:fixed,xiaodanwang,birt,build,2.3,pc,windows xp,P3,normal,birtbuild,0
209121,resolved:fixed,zhiqiangqian,birt,report,2.3,all,all,P3,normal,xuelanli,0
209124,closed:fixed,xiaodanwang,birt,reportdesigner,2.3,pc,windows xp,P3,major,frankzhang,1
209126,closed:fixed,sissizhu,birt,data,uns,pc,windows xp,P3,major,xiaoxiaowu,1
209127,resolved:fixed,rimakanguri,birt,reportdesigner,2.3,pc,windows 2000,P3,normal,frankzhang,1
209128,resolved:fixed,rimakanguri,birt,report,2.3,pc,windows 2000,P3,normal,xingjiehe,1
209129,resolved:fixed,rimakanguri,birt,reportdesigner,2.3,pc,windows 2000,P3,normal,zhiqiangqian,1
209130,resolved:wontfix,xiaodanwang,birt,reportviewer,2.3,pc,windows xp,P3,normal,vincentpetry,1
209133,closed:fixed,wenlin,birt,reportengine,2.3,pc,windows xp,P3,normal,yuchen,1
209134,closed:duplicate,sissizhu,birt,reportdesigner,uns,pc,windows xp,P3,enhancement,zhiqiangqian,1
209141,closed:worksforme,ysun,birt,reportengine,2.3,pc,windows xp,P3,major,ianliu,1
209154,resolved:fixed,davidmichonneau,birt,report,2.2,all,all,P3,enhancement,xuelanli,1
209186,resolved:fixed,vladimírhájek,birt,reportengine,uns,pc,windows xp,P3,normal,haojunchu,1
209292,closed:fixed,xiaoyinggu,birt,build,2.2,pc,windows xp,P3,normal,birtbuild,0
209299,resolved:fixed,xiaoxiaowu,birt,report,2.3,pc,windows xp,P3,normal,ricklu,1
209303,closed:fixed,wenlin,birt,reportengine,2.3,pc,windows xp,P3,normal,weiwang,1
209309,resolved:fixed,gernot,birt,reportengine,2.2,pc,windows xp,P3,enhancement,weiwang,1
209313,resolved:duplicate,eddiexie,birt,reportdesigner,2.2,pc,windows xp,P3,enhancement,birtreportdesigner,0
209314,resolved:wontfix,eddiexie,birt,data,2.2,pc,windows xp,P3,enhancement,linzhu,1
209424,resolved:worksforme,amoljsathe,birt,reportviewer,2.2,pc,windows 2000,P3,major,vincentpetry,1
209442,closed:fixed,liwenchen,birt,reportdesigner,2.3,pc,windows xp,P3,normal,chenchao,1
209443,closed:fixed,xiaoyinggu,birt,chart,2.3,pc,windows xp,P3,blocker,yulinwang,1
209446,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,normal,jerrycheng,1
209450,closed:fixed,liwenchen,birt,reportengine,2.3,pc,windows xp,P3,normal,junouyang,1
209451,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,major,jerrycheng,1
209453,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,normal,vincentpetry,1
209455,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,minor,vincentpetry,1
209456,closed:fixed,liwenchen,birt,data,2.3,pc,windows xp,P3,enhancement,xiaoxiaowu,1
209457,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,normal,vincentpetry,1
209459,closed:fixed,ysun,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
209461,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,normal,jerrycheng,1
209464,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,normal,jerrycheng,1
209591,resolved:fixed,zhiqiangqian,birt,reportdesigner,2.3,all,all,P3,enhancement,zhongboli,1
209592,resolved:fixed,zhiqiangqian,birt,chart,2.3,all,all,P3,normal,yulinwang,1
209596,verified:wontfix,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,birtdatainbox,0
209597,closed:fixed,ysun,birt,build,2.3,pc,linux,P3,blocker,birtbuild,1
209599,resolved:fixed,yulinwang,birt,reportengine,2.2,pc,windows xp,P3,enhancement,weiwang,1
209600,closed:fixed,xiaodanwang,birt,reportengine,2.3,pc,windows xp,P3,normal,ianliu,1
209601,closed:fixed,xiaodanwang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
209604,closed:fixed,wenlin,birt,reportengine,2.3,pc,windows xp,P3,normal,ianliu,1
209605,resolved:invalid,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,wenjietu,1
209617,resolved:fixed,prashant,birt,reportengine,2.2,pc,windows 2000,P3,enhancement,haojunchu,1
209685,resolved:fixed,davidmichonneau,birt,chart,2.2,all,all,P3,normal,davidmichonneau,0
209723,new:---,scottrosenbaum,birt,reportdesigner,uns,pc,windows 2000,P3,enhancement,rimakanguri,1
209742,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,major,xiaoxiaowu,1
209743,closed:fixed,liwenchen,birt,reportdesigner,2.2,pc,windows xp,P3,major,frankzhang,1
209745,closed:worksforme,liwenchen,birt,reportengine,2.2,pc,windows xp,P3,normal,liangyu,1
209749,resolved:wontfix,ysun,birt,reportengine,2.3,pc,windows xp,P3,normal,birtreportengineinbox,0
209750,verified:duplicate,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,xiaoxiaowu,1
209751,closed:fixed,liwenchen,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
209753,closed:fixed,liwenchen,birt,reportengine,2.3,pc,windows xp,P3,normal,junouyang,1
209754,resolved:wontfix,xiaodanwang,birt,chart,2.3,pc,windows xp,P3,enhancement,hengli,1
209755,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,major,linzhu,1
209759,closed:duplicate,ysun,birt,reportengine,2.3,pc,windows xp,P3,normal,birtreportengineinbox,0
209760,closed:fixed,ysun,birt,reportengine,2.3,pc,windows xp,P3,enhancement,haojunchu,1
209761,closed:fixed,ysun,birt,data,2.3,pc,windows xp,P3,normal,xiaoxiaowu,1
209765,closed:fixed,liwenchen,birt,reportviewer,2.2,pc,windows xp,P3,normal,jerrycheng,1
209767,closed:fixed,sissizhu,birt,report,uns,pc,windows xp,P3,minor,xuelanli,1
209769,closed:fixed,wenlin,birt,reportengine,2.3,pc,windows xp,P3,normal,birtreportengineinbox,0
209771,closed:invalid,xiaodanwang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
209798,resolved:worksforme,andreacattani,birt,reportdesigner,2.2,pc,windows vista,P3,major,birtreportdesigner,0
209799,resolved:fixed,krishnavenkatraman,birt,chart,2.2,pc,windows xp,P3,normal,yiwang,1
209800,resolved:worksforme,andreacattani,birt,chart,2.2,pc,windows vista,P3,normal,davidmichonneau,1
209868,resolved:fixed,diana.peh,birt,data,2.2,pc,windows xp,P3,normal,xiaoxiaowu,1
209882,closed:fixed,tianlizhang,birt,reportdesigner,2.3,pc,windows xp,P3,major,chenchao,1
209905,closed:fixed,xiangli,birt,reportengine,uns,pc,windows xp,P3,normal,yuchen,1
209910,resolved:fixed,mingxiawu,birt,data,2.2,pc,windows xp,P3,normal,mingxiawu,1
209914,new:---,maggieshen,birt,chart,2.3,pc,windows xp,P3,enhancement,birtchartinbox,0
209916,resolved:fixed,davidmichonneau,birt,reportengine,2.2,all,all,P3,enhancement,weiwang,1
209939,resolved:wontfix,marcovermeulen,birt,reportviewer,uns,pc,linux,P3,major,birtreportviewer,0
210047,closed:fixed,jianchaoli,birt,reportdesigner,uns,pc,windows xp,P3,normal,frankzhang,1
210048,resolved:fixed,zhiqiangqian,birt,reportdesigner,2.3,all,all,P3,enhancement,dazhenggao,1
210054,closed:fixed,maggieshen,birt,chart,2.2,pc,windows xp,P3,major,yulinwang,1
210055,closed:fixed,maggieshen,birt,chart,2.3,pc,windows xp,P3,critical,hengli,1
210061,resolved:fixed,krishnavenkatraman,birt,chart,2.2,pc,windows xp,P3,normal,xingshengzhu,1
210064,closed:fixed,xiaodanwang,birt,data,2.2,pc,windows xp,P3,normal,wenjietu,1
210066,closed:fixed,xiaoyinggu,birt,reportviewer,2.3,pc,windows xp,P3,blocker,jerrycheng,1
210068,closed:fixed,xiaodanwang,birt,reportdesigner,2.3,pc,windows xp,P3,normal,chenchao,1
210073,closed:fixed,xiaodanwang,birt,reportengine,2.2,pc,windows xp,P3,normal,gangliu,1
210075,closed:worksforme,maggieshen,birt,report,2.2,pc,windows xp,P3,normal,xuelanli,1
210078,closed:fixed,liwenchen,birt,reportviewer,2.3,pc,windows xp,P3,major,vincentpetry,1
210080,new:---,aarondigulla,birt,reportengine,2.1,pc,windows xp,P3,normal,weiyan,1
210081,new:---,aarondigulla,birt,reportengine,2.2,pc,windows xp,P3,enhancement,weiyan,1
210084,closed:duplicate,ysun,birt,reportengine,2.3,pc,windows xp,P3,normal,junouyang,1
210097,resolved:invalid,mh,birt,data,2.2,pc,windows 2000,P3,normal,birtdatainbox,0
210132,verified:wontfix,krishnavenkatraman,birt,chart,2.2,pc,windows xp,P3,enhancement,yiwang,1
210156,resolved:fixed,nagakaravadi,birt,data,2.2,pc,windows xp,P3,normal,xiaoxiaowu,1
210224,closed:fixed,liwenchen,birt,reportdesigner,2.3,pc,windows xp,P3,normal,frankzhang,1
210225,closed:fixed,maggieshen,birt,chart,2.2,pc,windows xp,P3,normal,hengli,1
210231,resolved:fixed,prashant,birt,reportdesigner,2.2,pc,windows 2000,P3,enhancement,chenchao,1
210233,verified:duplicate,tianlizhang,birt,chart,2.2,pc,windows xp,P3,major,birtchartinbox,0
210241,closed:fixed,maggieshen,birt,chart,2.2,pc,windows xp,P3,normal,yiwang,1
210243,closed:fixed,maggieshen,birt,report,2.3,pc,windows xp,P3,major,ricklu,1
210278,resolved:fixed,davidmichonneau,birt,chart,2.2,all,all,P2,enhancement,yulinwang,0
210279,resolved:fixed,davidmichonneau,birt,chart,2.2,all,all,P1,enhancement,yulinwang,0
210286,resolved:fixed,davidmichonneau,birt,chart,2.2,all,all,P3,enhancement,yulinwang,0
210288,resolved:wontfix,vivek,birt,report,2.2,pc,windows xp,P3,normal,ivyli,1
210291,resolved:fixed,kengeis,birt,reportdesigner,2.2,pc,windows xp,P3,normal,chenchao,1
210312,resolved:fixed,iantyrrell,birt,reportengine,2.2,pc,windows xp,P3,normal,liangyu,1
210315,resolved:worksforme,charles,birt,build,uns,pc,linux,P3,normal,birtbuild,0
210318,closed:fixed,tianlizhang,birt,data,2.3,pc,windows xp,P3,normal,xiaoxiaowu,1
210319,closed:fixed,liwenchen,birt,reportengine,2.3,pc,windows xp,P3,normal,junouyang,1
