CHG_PROJECT,CHG_COMPONENT,CHG_VERSION,CHG_HW,CHG_OS,CHG_PRIORITY,CHG_SEVERITY,CHG_ASSIGNEE,BUG_ID,BUG_REPORTER,PROJECT,COMPONENT,VERSION,HW,OS,PRIORITY,SEVERITY,ASSIGNEE
0,0,0,0,0,0,0,0,202028,maggieshen,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,1,202030,xiaoyinggu,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,202032,xiaoyinggu,birt,report,2.2,pc,windowsxp,P3,normal,birtreportinbox
0,0,0,0,0,0,0,0,202038,ricklu,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,202039,liwenchen,birt,reportdesigner,2.2,pc,windowsxp,P3,major,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202042,xiaodanwang,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,202046,sissizhu,birt,reportdesigner,uns,macintosh,macosxcarbon(unsup.),P3,minor,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202049,anttikaranta,birt,dataaccess,2.2,pc,windowsxp,P3,normal,birtdataaccessinbox
0,0,0,0,0,0,0,0,202052,xiaodanwang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202060,yulinwang,birt,build,2.2,pc,windowsxp,P3,normal,birtbuildinbox
0,0,0,0,0,0,0,0,202103,tianlizhang,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,202106,wenlin,birt,reportengine,uns,pc,windowsxp,p3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,202107,xiaodanwang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,202108,xiaodanwang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,202113,ysun,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202115,ysun,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,202121,igorpavlenko,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,202131,ricklu,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,1,202138,maggieshen,birt,reportengine,2.2,pc,windowsxp,p3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,202223,xiaoyinggu,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,202225,maggieshen,birt,reportviewer,2.2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,202228,jerrycheng,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202231,jerrycheng,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202236,jerrycheng,birt,reportengine,2.2,pc,windowsxp,P3,normal,weizhao(shang)
0,0,0,0,0,0,0,0,202238,ysun,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,202242,ysun,birt,report,2.2,pc,windowsxp,P3,normal,birtreportinbox
0,0,0,0,0,0,0,1,202254,hengli,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,202333,erlich,birt,report,2.2,pc,windowsxp,P3,enhancement,birtreportinbox
0,0,0,0,0,0,0,0,202363,kristoffer,birt,report,2.2,pc,windowsxp,P3,major,birtreportinbox
0,0,0,0,0,0,0,0,202378,xiaodanwang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202379,xiaodanwang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202380,xiaodanwang,birt,reportdesigner,2.2,pc,windowsxp,P3,enhancement,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202386,tianlizhang,birt,chart,2.2,pc,windowsxp,P3,major,birtchartinbox
0,0,0,0,0,0,0,0,202387,tianlizhang,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,202388,xiaodanwang,birt,report,2.2,pc,windowsxp,P3,normal,birtreportinbox
0,0,0,0,0,0,0,0,202397,tianlizhang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202398,xiaodanwang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202400,tianlizhang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202401,xiaodanwang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202438,lourensvannieuwenhuizen,birt,reportengine,2.2,all,all,p3,enhancement,birtreportengineinbox
0,0,0,0,0,0,0,0,202440,krishnavenkatraman,birt,reportviewer,2.2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,202491,chengyeelin,birt,build,2.2,pc,windowsxp,P3,blocker,birtbuildinbox
0,0,0,0,0,0,0,0,202544,aashimagoel,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202561,tianlizhang,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,202567,ysun,birt,reportdesigner,2.2,pc,linux,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202569,tianlizhang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202582,tianlizhang,birt,reportengine,2.2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,202667,nicolasthuillier,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202676,liwenchen,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202745,assafalmaz,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202762,xiaodanwang,birt,reportviewer,2.2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,202766,tianlizhang,birt,reportdesigner,2.2,pc,windowsxp,P3,enhancement,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202770,maggieshen,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,202821,krishnavenkatraman,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,202824,krishnavenkatraman,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202828,liwenchen,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,202868,liwenchen,birt,reportengine,2.2,pc,windowsxp,p3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,202873,tianlizhang,birt,reportdesigner,uns,pc,windowsxp,P3,major,birtreportdesignerinbox
0,0,0,0,0,0,0,0,202874,ysun,birt,data,2.2,pc,windowsxp,P3,major,birtdatainbox
0,0,0,0,0,0,0,0,202875,wenlin,birt,chart,uns,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,202876,ysun,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,202881,ysun,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,202882,ysun,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,202883,yuejiechen,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,yuejiechen
0,0,0,0,0,0,0,0,202885,xiaodanwang,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,1,202887,mingxiawu,birt,report,2.2,pc,windowsxp,P3,normal,birtreportinbox
0,0,0,0,0,0,0,0,202891,sissizhu,birt,reportdesigner,uns,pc,windowsxp,P3,critical,birtreportdesignerinbox
0,0,0,0,0,0,0,1,202892,xiaodanwang,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,202896,yanshuoli,birt,report,2.2,pc,windowsserver2003,P3,major,birtreportinbox
0,0,0,0,0,0,0,0,202947,sheldonleeloy,birt,dataaccess,2.2,all,all,P3,blocker,birtdataaccessinbox
0,0,0,0,0,0,0,1,202963,cdeadministration,birt,documentation,2.2,pc,windowsxp,P3,critical,birtdocumentationinbox
0,0,0,0,0,0,0,1,202972,cdeadministration,birt,documentation,2.2,pc,windowsxp,P3,normal,birtdocumentationinbox
0,0,0,0,0,0,0,1,202975,cdeadministration,birt,documentation,2.2,pc,windowsxp,P3,normal,birtdocumentationinbox
0,0,0,0,0,0,0,0,202977,cdeadministration,birt,documentation,2.2,pc,windowsxp,P3,normal,birtdocumentationinbox
0,0,0,0,0,0,0,0,202978,cdeadministration,birt,documentation,2.2,pc,windowsxp,P3,minor,birtdocumentationinbox
0,0,0,0,0,0,0,0,202986,rimakanguri,birt,reportdesigner,2.2,pc,windows2000,p3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203012,haolin,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,1,203017,xiaodanwang,birt,reportengine,2.2,pc,windowsxp,P3,blocker,birtreportengineinbox
0,0,0,0,0,0,0,0,203019,tianlizhang,birt,chart,2.2,pc,windowsxp,P3,enhancement,birtchartinbox
0,0,0,0,0,0,0,0,203021,maggieshen,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,203024,xiaodanwang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203026,maggieshen,birt,reportviewer,2.2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,203029,maggieshen,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,203031,sforbes,birt,reportengine,2.2,pc,linux,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203035,orkus9,birt,reportengine,2.2,pc,linux,P3,blocker,birtreportengineinbox
0,0,0,0,0,0,0,0,203044,xiaodanwang,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,203069,janefang,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,1,203082,gernot,birt,documentation,2.2,pc,windowsxp,P3,normal,birtdocumentationinbox
0,0,0,0,0,0,0,0,203100,rimakanguri,birt,data,2.2,pc,windows2000,p3,normal,birtdatainbox
0,0,0,0,0,0,0,0,203175,jefframsdale,birt,reportengine,2.2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,203189,wenlin,birt,reportengine,uns,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203191,wenlin,birt,reportengine,uns,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203195,xiaodanwang,birt,reportviewer,2.2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,203196,wenlin,birt,reportengine,uns,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203197,borisstepanov,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203200,xiaoxiaowu,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,203204,xiaodanwang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203205,ysun,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,203215,tianlizhang,birt,report,2.2,pc,windowsxp,P3,major,birtreportinbox
0,0,0,0,0,0,0,0,203219,anttikaranta,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203221,xiaodanwang,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,203227,xiaoyinggu,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203228,xiaoyinggu,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,203229,xiaoyinggu,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,203230,xiaoyinggu,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,203231,xiaoyinggu,birt,report,2.2,pc,windowsxp,P3,normal,birtreportinbox
0,0,0,0,0,0,0,0,203232,xiaoyinggu,birt,reportviewer,2.2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,203339,agarg,birt,reportviewer,2,pc,windowsxp,P3,major,birtreportviewer
0,0,0,0,0,0,0,0,203366,liwenchen,birt,reportdesigner,2.2,pc,windowsxp,P3,major,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203395,maggieshen,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203397,tianlizhang,birt,data,2.2,pc,windowsxp,P3,enhancement,birtdatainbox
0,0,0,0,0,0,0,0,203402,xiaoyinggu,birt,build,2.2,pc,windowsxp,P3,normal,birtbuild
0,0,0,0,0,0,0,0,203404,tianlizhang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203405,ysun,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,203412,xiaodanwang,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,203418,ysun,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,203549,tianlizhang,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,203554,tianlizhang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,203556,sissizhu,birt,chart,uns,pc,windowsxp,P3,major,birtchartinbox
0,0,0,0,0,0,0,0,203560,christinastellmach,birt,build,2.2,pc,windowsxp,p3,normal,birtbuildinbox
0,0,0,0,0,0,0,0,203562,christinastellmach,birt,reportviewer,2.2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,203574,weiyan,birt,reportengine,2.2,pc,windowsserver2003,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,203576,wilmawang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203642,payalchakravarty,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,1,203652,chengyeelin,birt,documentation,2.2,pc,windowsxp,P3,critical,birtdocumentationinbox
0,0,0,0,0,0,0,0,203666,tianlizhang,birt,data,2.2,pc,windowsxp,P3,major,birtdatainbox
0,0,0,0,0,0,0,0,203669,tianlizhang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203673,tianlizhang,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,203680,rimakanguri,birt,data,2.2,pc,windows2000,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,203681,rimakanguri,birt,reportdesigner,2.2,pc,windows2000,p3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203682,rimakanguri,birt,reportengine,2.2,pc,windows2000,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203684,tianlizhang,birt,reportdesigner,2.2,pc,windowsxp,P3,major,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203688,xiaodanwang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203690,tianlizhang,birt,report,2.2,pc,windowsxp,P3,major,birtreportinbox
0,0,0,0,0,0,0,0,203691,sissizhu,birt,reportdesigner,uns,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203703,xiaodanwang,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,203709,wilmawang,birt,reportengine,2.2,pc,windowsxp,P3,critical,birtreportengineinbox
0,0,0,0,0,0,1,1,203888,krishnavenkatraman,birt,reportdesigner,uns,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203889,krishnavenkatraman,birt,reportdesigner,uns,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203908,tianlizhang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203909,tianlizhang,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,203913,tianlizhang,birt,data,2.2,pc,windowsxp,P3,major,birtdatainbox
0,0,0,0,0,0,0,0,203916,wenlin,birt,reportengine,uns,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203924,xiaodanwang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,1,1,0,0,0,0,1,203926,diego,birt,reportengine,2.2,pc,windowsxp,P3,blocker,birtreportengineinbox
0,0,0,0,0,0,0,0,203938,xiaodanwang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,203940,tianlizhang,birt,reportdesigner,2.2,pc,windowsxp,p3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,203942,xiaodanwang,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,204015,bengrant,birt,dataaccess,2.2,pc,windowsxp,P3,normal,birtdataaccessinbox
0,0,0,0,0,0,0,0,204048,garyxue,birt,dataaccess,2.2,pc,windowsserver2003,P3,normal,lzhu
0,0,0,0,0,0,0,0,204052,linzhu,birt,data,2.2,pc,windowsxp,P3,normal,linzhu
0,0,0,0,0,0,0,0,204067,ysun,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204070,ysun,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,204073,xiaoyinggu,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204077,xiaodanwang,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,204087,wuyu,birt,report,uns,pc,windowsxp,P3,normal,birtreportinbox
0,0,0,0,0,0,0,0,204090,wilmawang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204101,liwenchen,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,204119,allandewar,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204140,pierreyveschauveau,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,204151,pierreyveschauveau,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204206,frankzhang,birt,reportdesigner,uns,pc,windowsxp,P3,normal,frankzhang
0,0,0,0,0,0,0,0,204212,tianlizhang,birt,data,2.2,pc,windowsxp,P3,critical,birtdatainbox
0,0,0,0,0,0,0,0,204213,liwenchen,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204215,liwenchen,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204222,liwenchen,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204224,xiaodanwang,birt,report,2.2,pc,windowsxp,P3,normal,birtreportinbox
0,0,0,0,0,0,0,0,204229,wenlin,birt,chart,uns,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,204233,liwenchen,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204235,xiaodanwang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204236,tianlizhang,birt,data,2.2,pc,windowsxp,P3,major,birtdatainbox
0,0,0,0,0,0,0,0,204237,tianlizhang,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,204238,xiaodanwang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204240,xiaoxiaowu,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,1,204245,ysun,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204248,xiaodanwang,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204249,liwenchen,birt,reportviewer,2.2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,204261,anttikaranta,birt,converters,2.2,pc,windowsxp,P3,normal,birtconverterinbox
0,0,0,0,0,0,0,0,204271,ennigo,birt,reportengine,2.2,pc,linux,P3,critical,birtreportengineinbox
0,0,0,0,0,0,0,0,204344,lindachan,datatools,opendataaccess,1.5,pc,windows2000,p3,enhancement,lindachan
0,0,0,0,0,0,0,0,204396,tianlizhang,birt,data,2.2,pc,windowsxp,P3,major,birtdatainbox
0,0,0,0,0,0,0,0,204398,liwenchen,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,204400,zhiqiangqian,birt,reportdesigner,2.2,all,all,P3,enhancement,yuejiechen
0,0,0,0,0,0,0,0,204401,tianlizhang,birt,data,2.2,pc,windowsxp,P3,critical,birtdatainbox
0,0,0,0,0,0,0,0,204407,jiangzhu,birt,reportviewer,2.2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,204411,wenlin,birt,data,uns,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,204422,hengli,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,204427,frankbille,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,204430,wenlin,birt,data,uns,pc,windowsxp,P3,trivial,birtdatainbox
0,0,0,0,0,0,0,0,204480,scottrosenbaum,birt,reportviewer,2.2,pc,windowsxp,p3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,204501,krishnavenkatraman,birt,reportengine,2.2,pc,windowsxp,p3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204506,tianlizhang,birt,reportdesigner,2.2,pc,windowsxp,P3,critical,birtreportdesignerinbox
0,0,0,0,0,0,0,0,204515,liwenchen,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204517,liwenchen,birt,report,2.2,pc,windowsxp,p3,normal,birtreportinbox
0,0,0,0,0,0,0,0,204518,liwenchen,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,204540,nicolasgriso,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204590,johnnyferreira,alf,alftools,uns,pc,windowsserver2003,P3,normal,tbuss
0,0,0,0,0,0,0,0,204633,linzhu,birt,data,2.2,pc,windowsxp,P3,normal,linzhu
0,0,0,0,0,0,0,0,204637,liwenchen,birt,chart,2.2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,1,204646,liwenchen,birt,reportengine,2.2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,204647,ysun,birt,data,2.2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,204651,geraldploner,birt,reportengine,2.2,pc,windows2000,P3,normal,birtreportengineinbox
0,1,0,0,0,0,0,1,204655,anttikaranta,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204677,frédéricbertin,birt,chart,2.2,pc,windowsxp,P3,enhancement,birtchartinbox
0,0,0,0,0,0,0,0,204693,thomasweinstein,birt,reportengine,2.1,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,204759,linzhu,birt,report,2.2,pc,windowsxp,P3,normal,xuelanli
0,0,0,0,0,0,0,0,204851,anweshasarkar,birt,chart,uns,pc,linux,P3,normal,birtchartinbox
0,1,0,0,0,0,0,1,204869,danielserodio,birt,reportviewer,uns,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,204897,gernot,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,1,0,0,0,0,0,1,204922,pierretessier,birt,reportdesigner,uns,pc,windowsxp,P3,enhancement,birtreportdesignerinbox
0,0,0,0,0,0,0,0,204939,skipstrickland,birt,reportdesigner,2.2,pc,windowsxp,P3,major,birtreportdesignerinbox
0,0,0,0,0,0,0,0,204967,eric,birt,reportdesigner,uns,pc,windowsxp,P3,minor,birtreportdesignerinbox
0,0,0,0,0,0,0,0,204982,richardgronback,birt,build,uns,pc,macosxcarbon(unsup.),P3,major,birtbuild
0,0,0,0,0,0,0,0,205047,bathinenivenkatesh,birt,data,2.2,all,windowsxp,P3,enhancement,birtdatainbox
0,0,0,0,0,0,0,0,205140,danielpietraru,birt,reportdesigner,2.2,pc,linux,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,205255,xiaoyinggu,birt,chart,2.3,pc,windowsxp,p3,normal,birtchartinbox
0,0,0,0,0,0,0,0,205259,weiyan,birt,reportengine,2.2,pc,windowsxp,P3,normal,junouyang
0,0,0,0,0,0,0,0,205324,robscott,birt,reportviewer,2.2,pc,linux,P3,normal,birtreportviewer
0,0,0,0,0,0,0,0,205327,robscott,birt,reportdesigner,2.2,pc,linux,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,205397,gernot,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,205400,gernot,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,205411,ashleywong,birt,reportengine,2.2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,205441,mark,birt,reportdesigner,2.2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,205449,payalchakravarty,birt,chart,2.2,pc,windowsxp,p3,normal,birtchartinbox
